Price,Close,High,Low,Open,Volume,Daily_Return,MA_30,MA_7,Ticker
Ticker,PLTR,PLTR,PLTR,PLTR,PLTR,,,,PLTR
Date,,,,,,,,,PLTR
2020-11-25,29.049999237060547,29.75,23.690000534057617,23.959999084472656,202563700,0.2195633757028443,13.821999994913735,20.969999858311244,PLTR
2020-11-27,27.65999984741211,33.5,26.1200008392334,31.190000534057617,207834000,-0.0478485172514271,14.413666661580404,22.37142835344587,PLTR
2020-11-30,27.110000610351562,30.149999618530273,24.110000610351562,28.239999771118164,137243000,-0.0198842819990834,14.99366668065389,23.687142780848912,PLTR
2020-12-01,25.670000076293945,28.139999389648438,24.450000762939453,28.09000015258789,84050000,-0.0531169495255479,15.530333360036217,24.642857142857142,PLTR
2020-12-02,22.510000228881836,23.399999618530273,21.149999618530273,22.239999771118164,149062100,-0.1231008896774544,15.971666685740152,25.265714372907365,PLTR
2020-12-03,24.030000686645508,25.6200008392334,23.5,23.549999237060547,85634300,0.06752556385199,16.466000048319497,25.69285719735282,PLTR
2020-12-04,23.850000381469727,25.239999771118164,23.510000228881836,24.8799991607666,56044100,-0.007490649189861,16.938333384195964,25.69714300973075,PLTR
2020-12-07,28.940000534057617,29.0,24.440000534057617,24.440000534057617,118463700,0.2134171937599871,17.586666742960613,25.68142890930176,PLTR
2020-12-08,28.59000015258789,31.239999771118164,27.25,30.6299991607666,124754300,-0.0120940005186881,18.208000087738036,25.81428609575544,PLTR
2020-12-09,26.6299991607666,28.850000381469727,25.329999923706055,28.68000030517578,79634700,-0.0685554732899809,18.730666732788087,25.745714460100448,PLTR
2020-12-10,27.040000915527344,28.040000915527344,25.149999618530273,25.541000366210938,57774800,0.0153962361127215,19.270333417256673,25.941428865705216,PLTR
2020-12-11,27.200000762939453,28.270000457763672,26.059999465942383,27.149999618530273,52764400,0.0059171539199258,19.81866677602132,26.61142894199916,PLTR
2020-12-14,27.239999771118164,28.260000228881836,26.729999542236328,28.260000228881836,44734500,0.0014705517300281,20.389000097910564,27.07000023978097,PLTR
2020-12-15,26.43000030517578,27.100000381469727,25.520000457763672,26.81999969482422,49273200,-0.0297356634635953,20.91866677602132,27.438571657453263,PLTR
2020-12-16,25.920000076293945,26.15999984741211,25.110000610351562,25.709999084472656,44013400,-0.0192962626936468,21.432666778564453,27.007143020629883,PLTR
2020-12-17,27.229999542236328,27.450000762939453,26.049999237060547,26.520000457763672,53829800,0.0505401027039535,21.98300008773804,26.812857219151088,PLTR
2020-12-18,25.969999313354492,26.850000381469727,25.799999237060547,26.270000457763672,71042900,-0.0462725027566546,22.45266672770182,26.718571526663645,PLTR
2020-12-21,28.510000228881836,28.700000762939453,25.399999618530273,26.190000534057617,76729100,0.0978051976390004,22.942000071207683,26.928571428571427,PLTR
2020-12-22,28.040000915527344,29.420000076293945,26.81999969482422,29.030000686645508,66033100,-0.0164854194872423,23.387666765848795,27.0485714503697,PLTR
2020-12-23,28.690000534057617,29.389999389648438,28.049999237060547,28.950000762939453,58772200,0.0231811553961232,23.877333450317384,27.255714416503903,PLTR
2020-12-24,27.75,29.15999984741211,27.520000457763672,28.79800033569336,26306800,-0.0327640472833645,24.27033344904582,27.444285801478795,PLTR
2020-12-28,25.6299991607666,28.59000015258789,25.399999618530273,28.389999389648438,55878700,-0.0763964266390413,24.638666756947835,27.402857099260604,PLTR
2020-12-29,24.65999984741211,26.18199920654297,24.34000015258789,25.75,47302400,-0.0378462483463256,24.934000078837077,27.035714285714285,PLTR
2020-12-30,25.100000381469727,25.90999984741211,24.6299991607666,24.969999313354492,34586700,0.0178426819456689,25.239666748046876,26.911428724016464,PLTR
2020-12-31,23.549999237060547,24.719999313354492,23.520000457763672,24.6299991607666,39922500,-0.0617530327032775,25.4296667098999,26.202857153756277,PLTR
2021-01-04,23.3700008392334,24.5,22.5,23.90999984741211,44970400,-0.0076432443167083,25.61200008392334,25.535714285714285,PLTR
2021-01-05,24.600000381469727,24.670000076293945,22.889999389648438,23.18000030517578,29050400,0.0526315574696691,25.79933344523112,24.9514285496303,PLTR
2021-01-06,23.540000915527344,24.459999084472656,23.25,24.1200008392334,32732900,-0.0430894085164665,25.979000155131025,24.35000010899135,PLTR
2021-01-07,25.0,25.190000534057617,23.670000076293945,24.020000457763672,32240000,0.0620220487548757,26.111000124613444,24.260000228881836,PLTR
2021-01-08,25.200000762939453,26.440000534057617,24.700000762939453,25.700000762939453,41313800,0.008000030517578,26.157000160217287,24.337143216814315,PLTR
2021-01-11,25.93000030517578,26.600000381469727,24.309999465942383,24.610000610351562,32609000,0.0289682349260047,26.053000195821127,24.455714634486608,PLTR
2021-01-12,26.18000030517578,26.420000076293945,25.510000228881836,26.34000015258789,26887200,0.0096413419613456,26.003666877746586,24.831429072788783,PLTR
2021-01-13,25.5,27.43000030517578,25.1299991607666,25.709999084472656,51216600,-0.02597403732808,25.950000190734865,25.13571466718401,PLTR
2021-01-14,24.920000076293945,25.6200008392334,24.3700008392334,25.450000762939453,32908000,-0.0227450950472962,25.925000190734863,25.18142890930176,PLTR
2021-01-15,25.639999389648438,28.0,25.459999084472656,26.260000228881836,92285500,0.0288924282162992,26.02933349609375,25.481428691319056,PLTR
2021-01-19,26.6200008392334,27.540000915527344,26.0,26.809999465942383,48675800,0.0382215863070813,26.115666834513345,25.712857382638113,PLTR
2021-01-20,26.34000015258789,27.299999237060547,25.700000762939453,27.290000915527344,37459000,-0.0105184326753601,26.19866682688395,25.875714438302175,PLTR
2021-01-21,25.979999542236328,26.68000030517578,25.299999237060547,26.420000076293945,29891400,-0.0136674490609747,26.100000127156576,25.882857186453684,PLTR
2021-01-22,32.58000183105469,32.650001525878906,25.81999969482422,25.850000381469727,156844700,0.2540416630142188,26.233000183105467,26.797143118722097,PLTR
2021-01-25,36.22999954223633,39.58000183105469,29.559999465942383,34.459999084472656,191345300,0.1120318448755435,26.553000195821127,28.330000196184432,PLTR
2021-01-26,35.369998931884766,36.869998931884766,34.31999969482422,35.13999938964844,65870000,-0.0237372514826832,26.830666796366373,29.82285717555455,PLTR
2021-01-27,39.0,45.0,32.25,32.970001220703125,170758800,0.1026293802017312,27.22400010426839,31.731428691319056,PLTR
2021-01-28,35.65999984741211,42.0,33.099998474121094,39.540000915527344,85250700,-0.0856410295535357,27.50466677347819,33.02285712105887,PLTR
2021-01-29,35.18000030517578,38.0099983215332,34.65999984741211,36.61000061035156,42030900,-0.0134604471197484,27.796333440144856,34.285714285714285,PLTR
2021-02-01,33.959999084472656,35.619998931884766,32.58000183105469,35.33000183105469,43460900,-0.0346788291677084,28.064333407084145,35.42571422031948,PLTR
2021-02-02,31.020000457763672,34.20000076293945,30.5,34.099998474121094,69647900,-0.0865724000579618,28.19066677093506,35.2028568812779,PLTR
2021-02-03,31.760000228881836,32.95000076293945,31.3799991607666,32.38999938964844,35312000,0.0238555693165039,28.383666801452637,34.56428555079869,PLTR
2021-02-04,32.04999923706055,33.18000030517578,31.049999237060547,32.58000183105469,31565000,0.009130951073325,28.501666768391928,34.08999988010952,PLTR
2021-02-05,34.04999923706055,35.20000076293945,31.75,32.61000061035156,62375300,0.0624024975853143,28.70200004577637,33.38285691397531,PLTR
2021-02-08,36.04999923706055,39.220001220703125,35.88999938964844,37.220001220703125,72376000,0.0587371525642552,28.947333335876465,33.43857111249651,PLTR
2021-02-09,38.16999816894531,38.255001068115234,36.130001068115234,36.900001525878906,44243200,0.0588071838211119,29.29466660817464,33.86571366446359,PLTR
2021-02-10,35.70000076293945,38.2400016784668,35.0,38.150001525878906,45177200,-0.0647104407779464,29.63033332824707,34.11428533281599,PLTR
2021-02-11,33.11000061035156,35.97999954223633,32.61000061035156,35.790000915527344,52094900,-0.0725490223315792,29.91200002034505,34.41285678318569,PLTR
2021-02-12,31.90999984741211,33.650001525878906,31.34000015258789,33.36000061035156,60925600,-0.0362428493149674,30.13900000254313,34.43428530011858,PLTR
2021-02-16,27.84000015258789,30.440000534057617,27.299999237060547,30.020000457763672,180294300,-0.1275462148005711,30.282000033060708,33.832856859479634,PLTR
2021-02-17,27.079999923706055,29.729999542236328,27.0,27.989999771118164,151007000,-0.027298858646421,30.405666669209797,32.83714267185756,PLTR
2021-02-18,25.170000076293945,26.309999465942383,24.5,24.989999771118164,313175100,-0.0705317523188056,30.42466665903727,31.28285707746233,PLTR
2021-02-19,29.0,29.959999084472656,26.899999618530273,27.020000457763672,320063700,0.1521652726299867,30.606666628519697,29.972857339041575,PLTR
2021-02-22,28.0,30.190000534057617,27.535999298095703,29.959999084472656,183049500,-0.0344827586206896,30.706666628519695,28.872857230050226,PLTR
2021-02-23,26.75,27.459999084472656,23.899999618530273,25.959999084472656,145289400,-0.044642857142857,30.758333269755045,27.964285714285715,PLTR
2021-02-24,26.389999389648438,27.229999542236328,25.75,26.709999084472656,90095700,-0.0134579667421145,30.7736665725708,27.17571422031947,PLTR
2021-02-25,23.959999084472656,26.440000534057617,23.149999618530273,25.81999969482422,161776400,-0.0920803471533597,30.6996665318807,26.62142835344587,PLTR
2021-02-26,23.899999618530273,24.5,22.700000762939453,24.200000762939453,119588600,-0.0025041514288398,30.646333185831704,26.167142595563615,PLTR
2021-03-01,24.809999465942383,25.899999618530273,24.6200008392334,25.190000534057617,85059900,0.0380753080308238,30.642666498819988,26.115713936941965,PLTR
2021-03-02,24.479999542236328,25.59000015258789,24.260000228881836,25.0,73997000,-0.0133010854820475,30.603999837239584,25.46999958583287,PLTR
2021-03-03,23.59000015258789,25.167999267578125,23.43000030517578,24.989999771118164,79046200,-0.0363561848975072,30.5029998143514,24.83999960763114,PLTR
2021-03-04,24.729999542236328,25.559999465942383,23.049999237060547,24.850000381469727,161611200,0.0483255354927742,30.44933312733968,24.5514281136649,PLTR
2021-03-05,23.950000762939453,24.68000030517578,20.18000030517578,24.360000610351562,173468600,-0.0315405901227259,30.381666501363117,24.202856881277903,PLTR
2021-03-08,22.520000457763672,24.579999923706055,22.399999618530273,23.770000457763672,94432800,-0.0597077352660707,30.04633312225342,23.997142791748047,PLTR
2021-03-09,24.260000228881836,24.739999771118164,23.100000381469727,23.3799991607666,99586500,0.0772646419071589,29.6473331451416,24.0485714503697,PLTR
2021-03-10,24.75,26.239999771118164,24.270000457763672,25.030000686645508,103212800,0.0201978469289052,29.29333318074544,24.040000098092214,PLTR
2021-03-11,26.729999542236328,26.84000015258789,25.579999923706055,25.950000762939453,84788700,0.079999981504498,28.884333165486655,24.361428669520787,PLTR
2021-03-12,26.920000076293945,26.920000076293945,25.18000030517578,25.739999771118164,58721900,0.0071081383206683,28.592999839782713,24.837142944335938,PLTR
2021-03-15,26.790000915527344,27.469999313354492,26.309999465942383,27.350000381469727,56101500,-0.0048290921396051,28.3133331934611,25.13142885480608,PLTR
2021-03-16,25.610000610351562,27.100000381469727,25.229999542236328,26.75,73615100,-0.0440462958137436,28.034999910990397,25.36857169015067,PLTR
2021-03-17,25.209999084472656,25.729999542236328,24.299999237060547,24.520000457763672,77081700,-0.015618958076761,27.841333198547364,25.752857208251953,PLTR
2021-03-18,23.979999542236328,25.18000030517578,23.780000686645508,24.729999542236328,57141400,-0.0487901462477208,27.58199984232585,25.71285711015974,PLTR
2021-03-19,24.31999969482422,24.56999969482422,23.389999389648438,24.010000228881836,57915900,0.0141784887021805,27.32433319091797,25.651428495134628,PLTR
2021-03-22,24.219999313354492,24.920000076293945,23.860000610351562,24.889999389648438,46208100,-0.0041118578422929,26.996666526794435,25.292857033865793,PLTR
2021-03-23,23.260000228881836,24.104999542236328,23.100000381469727,24.0,50169700,-0.0396366272373645,26.57033322652181,24.76999991280692,PLTR
2021-03-24,21.8799991607666,23.485000610351562,21.75,23.299999237060547,69271900,-0.0593293660591496,26.02733325958252,24.06857109069824,PLTR
2021-03-25,22.579999923706055,22.799999237060547,21.049999237060547,21.200000762939453,74592600,0.0319927234821213,25.58999989827474,23.635713849748885,PLTR
2021-03-26,22.579999923706055,23.049999237060547,21.760000228881836,22.6299991607666,57916400,0.0,25.23899987538656,23.259999683925084,PLTR
2021-03-29,21.729999542236328,22.5,21.389999389648438,22.479999542236328,57647400,-0.0376439497051254,24.899666531880698,22.93857111249651,PLTR
2021-03-30,22.040000915527344,22.09000015258789,20.860000610351562,21.360000610351562,52039700,0.0142660552149791,24.70633322397868,22.612857001168383,PLTR
2021-03-31,23.290000915527344,23.850000381469727,22.3799991607666,22.5,61458500,0.0567150611649642,24.579999923706055,22.48000008719308,PLTR
2021-04-01,23.06999969482422,23.950000762939453,22.729999542236328,23.950000762939453,51788800,-0.0094461662539674,24.5099999109904,22.452857153756277,PLTR
2021-04-05,23.440000534057617,24.450000762939453,23.34000015258789,23.780000686645508,65374300,0.0160381813666172,24.324666595458982,22.67571449279785,PLTR
2021-04-06,23.270000457763672,23.610000610351562,22.829999923706055,23.549999237060547,41933500,-0.007252562816581,24.166999944051103,22.774285997663224,PLTR
2021-04-07,22.899999618530273,23.549999237060547,22.809999465942383,23.0,32766200,-0.0159003365687495,24.038666598002116,22.82000023978097,PLTR
2021-04-08,23.40999984741211,23.600000381469727,22.739999771118164,23.200000762939453,35905500,0.0222707527239063,23.93933327992757,23.060000283377512,PLTR
2021-04-09,24.040000915527344,24.350000381469727,23.3700008392334,23.459999084472656,54082700,0.0269116220513294,23.942000007629396,23.345714569091797,PLTR
2021-04-12,23.34000015258789,24.549999237060547,22.729999542236328,24.520000457763672,68620800,-0.0291181670665963,23.923333358764648,23.352857317243306,PLTR
2021-04-13,25.420000076293945,25.659000396728516,23.1200008392334,23.190000534057617,83913500,0.0891173911785698,23.943666712443033,23.688571657453263,PLTR
2021-04-14,23.700000762939453,26.200000762939453,23.649999618530273,25.350000381469727,108793800,-0.0676632300626356,23.917666753133137,23.725714547293528,PLTR
2021-04-15,23.149999618530273,24.059999465942383,22.690000534057617,24.010000228881836,58849300,-0.0232067985950968,23.90300006866455,23.708571570260183,PLTR
2021-04-16,22.469999313354492,23.260000228881836,22.299999237060547,22.860000610351562,46627700,-0.0293736637745548,23.82766672770182,23.647142955235072,PLTR
2021-04-19,21.940000534057617,22.329999923706055,21.530000686645508,22.149999618530273,45753900,-0.0235869512902869,23.76066672007243,23.437143053327286,PLTR
2021-04-20,21.780000686645508,22.549999237060547,21.239999771118164,21.959999084472656,47123100,-0.0072926090937756,23.736000061035156,23.11428587777274,PLTR
2021-04-21,22.6299991607666,22.639999389648438,21.43000030517578,21.649999618530273,42641400,0.0390265586466336,23.68166669209798,23.01285716465541,PLTR
2021-04-22,22.860000610351562,23.510000228881836,22.510000228881836,22.940000534057617,51346400,0.0101635642118675,23.618666712443034,22.647142955235072,PLTR
2021-04-23,23.40999984741211,23.549999237060547,22.739999771118164,22.889999389648438,32052800,0.0240594585466238,23.508000055948894,22.60571425301688,PLTR
2021-04-26,24.110000610351562,24.260000228881836,23.459999084472656,23.690000534057617,33667600,0.02990178417352,23.414333407084147,22.742857251848495,PLTR
2021-04-27,23.8799991607666,24.260000228881836,23.56999969482422,24.170000076293945,27678300,-0.0095396700025884,23.31733334859212,22.944285801478795,PLTR
2021-04-28,23.850000381469727,24.170000076293945,23.420000076293945,23.670000076293945,22068100,-0.0012562303329625,23.258666674296062,23.21714292253767,PLTR
2021-04-29,23.3700008392334,24.139999389648438,22.809999465942383,23.8700008392334,36770100,-0.0201257666481743,23.197333399454752,23.444285801478795,PLTR
2021-04-30,23.040000915527344,23.549999237060547,22.84000015258789,23.18000030517578,24717300,-0.0141206637507711,23.166000111897787,23.50285748073033,PLTR
2021-05-03,22.299999237060547,23.079999923706055,22.209999084472656,23.010000228881836,33934400,-0.0321181271294171,23.098666763305665,23.4228572845459,PLTR
2021-05-04,21.639999389648438,22.200000762939453,20.8700008392334,21.940000534057617,63429600,-0.0295964067261155,23.012666765848795,23.170000076293945,PLTR
2021-05-05,21.149999618530273,21.940000534057617,20.969999313354492,21.809999465942383,39134700,-0.0226432432966036,22.94233341217041,22.747142791748047,PLTR
2021-05-06,20.09000015258789,21.020000457763672,19.40999984741211,21.020000457763672,92201100,-0.0501181789626926,22.882666778564452,22.20571436200823,PLTR
2021-05-07,19.75,20.75,19.579999923706055,20.299999237060547,63725500,-0.0169238501744906,22.788333447774253,21.62000002179827,PLTR
2021-05-10,18.469999313354492,19.299999237060547,18.18000030517578,19.280000686645508,104670500,-0.0648101613491396,22.6513334274292,20.919999803815568,PLTR
2021-05-11,20.209999084472656,20.299999237060547,17.05500030517578,17.200000762939453,203230500,0.0942068129834785,22.600666745503744,20.515713827950613,PLTR
2021-05-12,18.889999389648438,20.0,18.510000228881836,20.0,128281500,-0.0653141887491907,22.495666694641113,20.028570992606028,PLTR
2021-05-13,18.3700008392334,19.469999313354492,17.81999969482422,19.139999389648438,87811600,-0.0275277166340193,22.331666692097983,19.561428342546737,PLTR
2021-05-14,20.079999923706055,20.200000762939453,18.530000686645508,18.81999969482422,79409500,0.0930865000735632,22.23200003306071,19.408571243286133,PLTR
2021-05-17,20.459999084472656,20.489999771118164,19.6299991607666,19.729999542236328,50039600,0.0189242610662554,22.132666651407877,19.461428233555385,PLTR
2021-05-18,21.239999771118164,21.6200008392334,20.260000228881836,20.520000457763672,59672400,0.0381232024217175,22.064999961853022,19.674285343715123,PLTR
2021-05-19,20.670000076293945,21.03499984741211,19.940000534057617,20.100000381469727,45314000,-0.0268361441133014,21.99066664377848,19.988571166992188,PLTR
2021-05-20,20.610000610351562,20.809999465942383,20.280000686645508,20.75,46302400,-0.0029027317716943,21.897333335876464,20.045714242117747,PLTR
2021-05-21,20.75,21.15999984741211,20.469999313354492,20.84000015258789,35372900,0.0067927892043886,21.78766663869222,20.31142861502511,PLTR
2021-05-24,21.219999313354492,21.520000457763672,20.674999237060547,21.059999465942383,46596800,0.0226505693182887,21.716999944051107,20.718571254185267,PLTR
2021-05-25,21.479999542236328,22.110000610351562,21.280000686645508,21.420000076293945,49890800,0.0122526030770513,21.585666592915853,20.91857119968959,PLTR
2021-05-26,22.1200008392334,22.239999771118164,21.489999771118164,21.579999923706055,42958300,0.029795219303363,21.53299992879232,21.155714307512557,PLTR
2021-05-27,22.700000762939453,22.700000762939453,21.649999618530273,22.010000228881836,76230500,0.0262206103843056,21.51799996693929,21.36428587777274,PLTR
2021-05-28,22.950000762939453,24.75,22.760000228881836,23.0,111846000,0.0110132154888802,21.53400001525879,21.69000026157924,PLTR
2021-06-01,23.059999465942383,23.350000381469727,22.360000610351562,23.190000534057617,52695500,0.0047929716490711,21.57133331298828,22.040000098092214,PLTR
2021-06-02,24.450000762939453,24.84000015258789,22.81999969482422,23.020000457763672,86473200,0.0602775945008142,21.660333315531417,22.56857163565499,PLTR
2021-06-03,23.6299991607666,24.260000228881836,23.34000015258789,24.139999389648438,48164200,-0.0335378967928616,21.693666648864745,22.91285732814244,PLTR
2021-06-04,24.030000686645508,24.489999771118164,23.5,23.709999084472656,42537600,0.0169276995380955,21.73266665140788,23.277143205915177,PLTR
2021-06-07,24.459999084472656,24.760000228881836,23.790000915527344,24.0,49641000,0.0178942316079964,21.767666625976563,23.611428669520787,PLTR
2021-06-08,24.3799991607666,25.229999542236328,23.93000030517578,24.850000381469727,53488600,-0.0032706429558633,21.776666577657064,23.85142844063895,PLTR
2021-06-09,24.170000076293945,24.739999771118164,24.170000076293945,24.450000762939453,36006200,-0.0086135804635545,21.786333274841308,24.02571405683245,PLTR
2021-06-10,24.139999389648438,24.389999389648438,23.440000534057617,24.0,35482900,-0.0012412365143074,21.795999908447264,24.17999976021903,PLTR
2021-06-11,24.670000076293945,24.709999084472656,24.030000686645508,24.1200008392334,33113100,0.0219552899770485,21.839333216349285,24.211428233555385,PLTR
2021-06-14,25.0,25.149999618530273,24.469999313354492,24.729999542236328,51801500,0.0133765675997366,21.90466651916504,24.407142639160156,PLTR
2021-06-15,24.40999984741211,25.549999237060547,24.389999389648438,25.030000686645508,46693200,-0.0236000061035156,21.974999872843423,24.461428233555385,PLTR
2021-06-16,24.799999237060547,24.940000534057617,23.860000610351562,24.09000015258789,58452600,0.0159770336782605,22.080333201090493,24.509999683925084,PLTR
2021-06-17,25.450000762939453,25.459999084472656,24.549999237060547,24.68000030517578,64408400,0.0262097397530383,22.2236665725708,24.662857055664062,PLTR
2021-06-18,25.3700008392334,25.940000534057617,25.020000457763672,25.59000015258789,65852600,-0.0031434153755528,22.399666595458985,24.834285736083984,PLTR
2021-06-21,25.420000076293945,25.549999237060547,24.510000228881836,25.100000381469727,54805000,0.0019708015532748,22.588666598002117,25.01714297703334,PLTR
2021-06-22,25.399999618530273,25.520000457763672,24.959999084472656,25.389999389648438,46171100,-0.0007868000670198,22.819666608174643,25.12142862592425,PLTR
2021-06-23,26.270000457763672,26.350000381469727,25.34000015258789,25.459999084472656,53362200,0.0342520020590353,23.02166665395101,25.30285726274763,PLTR
2021-06-24,26.530000686645508,26.709999084472656,26.170000076293945,26.489999771118164,48419400,0.0098972297050339,23.276333363850913,25.605714525495255,PLTR
2021-06-25,26.780000686645508,27.010000228881836,26.2450008392334,26.579999923706055,140832700,0.0094232941398242,23.55666669209798,25.888571875435964,PLTR
2021-06-28,27.3799991607666,27.5,26.860000610351562,26.979999542236328,42184600,0.0224047221335694,23.8,26.164285932268417,PLTR
2021-06-29,26.6299991607666,27.440000534057617,26.440000534057617,27.3799991607666,38478900,-0.0273922579615959,24.0056666692098,26.344285692487443,PLTR
2021-06-30,26.360000610351562,26.920000076293945,26.209999084472656,26.479999542236328,28957100,-0.010138886929175,24.17633336385091,26.478571483067103,PLTR
2021-07-01,24.719999313354492,26.1299991607666,24.59000015258789,26.100000381469727,55429800,-0.0622155257596254,24.3113333384196,26.381428582327707,PLTR
2021-07-02,24.440000534057617,25.34000015258789,24.329999923706055,25.0,29389500,-0.0113268117748535,24.439000002543132,26.12000002179827,PLTR
2021-07-06,24.68000030517578,25.200000762939453,24.469999313354492,24.600000381469727,28764500,0.0098199576871416,24.570000012715656,25.85571425301688,PLTR
2021-07-07,22.889999389648438,24.260000228881836,22.719999313354492,24.229999542236328,66937300,-0.0725283992460872,24.625666681925455,25.2999997820173,PLTR
2021-07-08,23.079999923706055,23.209999084472656,22.25,22.43000030517578,34612600,0.0083005914864087,24.67900002797445,24.685714176722936,PLTR
2021-07-09,23.290000915527344,23.389999389648438,22.760000228881836,22.959999084472656,22492400,0.0090988298316929,24.71800003051758,24.208571570260183,PLTR
