Price,Close,High,Low,Open,Volume,Daily_Return,MA_30,MA_7
Ticker,PLTR,PLTR,PLTR,PLTR,PLTR,,,
Date,,,,,,,,
2021-01-28,35.65999984741211,42.0,33.099998474121094,39.540000915527344,85250700,-0.0856410295535357,27.50466677347819,33.02285712105887
2021-01-29,35.18000030517578,38.0099983215332,34.65999984741211,36.61000061035156,42030900,-0.013460447119748475,27.796333440144856,34.285714285714285
2021-02-01,33.959999084472656,35.619998931884766,32.58000183105469,35.33000183105469,43460900,-0.03467882916770848,28.064333407084145,35.42571422031948
2021-02-02,31.020000457763672,34.20000076293945,30.5,34.099998474121094,69647900,-0.08657240005796185,28.19066677093506,35.2028568812779
2021-02-03,31.760000228881836,32.95000076293945,31.3799991607666,32.38999938964844,35312000,0.0238555693165039,28.383666801452637,34.56428555079869
2021-02-04,32.04999923706055,33.18000030517578,31.049999237060547,32.58000183105469,31565000,0.009130951073325067,28.501666768391928,34.08999988010952
2021-02-05,34.04999923706055,35.20000076293945,31.75,32.61000061035156,62375300,0.062402497585314354,28.702000045776366,33.38285691397531
2021-02-08,36.04999923706055,39.220001220703125,35.88999938964844,37.220001220703125,72376000,0.05873715256425527,28.947333335876465,33.43857111249651
2021-02-09,38.16999816894531,38.255001068115234,36.130001068115234,36.900001525878906,44243200,0.05880718382111194,29.29466660817464,33.86571366446359
2021-02-10,35.70000076293945,38.2400016784668,35.0,38.150001525878906,45177200,-0.06471044077794641,29.63033332824707,34.11428533281599
2021-02-11,33.11000061035156,35.97999954223633,32.61000061035156,35.790000915527344,52094900,-0.07254902233157923,29.91200002034505,34.41285678318569
2021-02-12,31.90999984741211,33.650001525878906,31.34000015258789,33.36000061035156,60925600,-0.03624284931496746,30.13900000254313,34.43428530011858
2021-02-16,27.84000015258789,30.440000534057617,27.299999237060547,30.020000457763672,180294300,-0.12754621480057116,30.282000033060708,33.832856859479634
2021-02-17,27.079999923706055,29.729999542236328,27.0,27.989999771118164,151007000,-0.02729885864642101,30.405666669209797,32.83714267185756
2021-02-18,25.170000076293945,26.309999465942383,24.5,24.989999771118164,313175100,-0.0705317523188056,30.42466665903727,31.28285707746233
2021-02-19,29.0,29.959999084472656,26.899999618530273,27.020000457763672,320063700,0.1521652726299867,30.606666628519694,29.972857339041575
2021-02-22,28.0,30.190000534057617,27.535999298095703,29.959999084472656,183049500,-0.03448275862068961,30.706666628519695,28.872857230050222
2021-02-23,26.75,27.459999084472656,23.899999618530273,25.959999084472656,145289400,-0.044642857142857095,30.758333269755045,27.964285714285715
2021-02-24,26.389999389648438,27.229999542236328,25.75,26.709999084472656,90095700,-0.013457966742114524,30.7736665725708,27.175714220319474
2021-02-25,23.959999084472656,26.440000534057617,23.149999618530273,25.81999969482422,161776400,-0.09208034715335978,30.6996665318807,26.62142835344587
2021-02-26,23.899999618530273,24.5,22.700000762939453,24.200000762939453,119588600,-0.0025041514288398625,30.646333185831704,26.167142595563615
2021-03-01,24.809999465942383,25.899999618530273,24.6200008392334,25.190000534057617,85059900,0.03807530803082382,30.642666498819988,26.115713936941965
2021-03-02,24.479999542236328,25.59000015258789,24.260000228881836,25.0,73997000,-0.013301085482047559,30.603999837239584,25.46999958583287
2021-03-03,23.59000015258789,25.167999267578125,23.43000030517578,24.989999771118164,79046200,-0.03635618489750725,30.5029998143514,24.83999960763114
2021-03-04,24.729999542236328,25.559999465942383,23.049999237060547,24.850000381469727,161611200,0.048325535492774296,30.44933312733968,24.5514281136649
2021-03-05,23.950000762939453,24.68000030517578,20.18000030517578,24.360000610351562,173468600,-0.03154059012272592,30.381666501363117,24.202856881277903
2021-03-08,22.520000457763672,24.579999923706055,22.399999618530273,23.770000457763672,94432800,-0.05970773526607076,30.04633312225342,23.997142791748047
2021-03-09,24.260000228881836,24.739999771118164,23.100000381469727,23.3799991607666,99586500,0.07726464190715898,29.6473331451416,24.0485714503697
2021-03-10,24.75,26.239999771118164,24.270000457763672,25.030000686645508,103212800,0.02019784692890525,29.293333180745442,24.040000098092214
2021-03-11,26.729999542236328,26.84000015258789,25.579999923706055,25.950000762939453,84788700,0.07999998150449805,28.884333165486655,24.361428669520787
2021-03-12,26.920000076293945,26.920000076293945,25.18000030517578,25.739999771118164,58721900,0.007108138320668367,28.592999839782713,24.837142944335938
2021-03-15,26.790000915527344,27.469999313354492,26.309999465942383,27.350000381469727,56101500,-0.00482909213960514,28.3133331934611,25.13142885480608
2021-03-16,25.610000610351562,27.100000381469727,25.229999542236328,26.75,73615100,-0.04404629581374364,28.034999910990397,25.36857169015067
2021-03-17,25.209999084472656,25.729999542236328,24.299999237060547,24.520000457763672,77081700,-0.015618958076761058,27.841333198547364,25.752857208251953
2021-03-18,23.979999542236328,25.18000030517578,23.780000686645508,24.729999542236328,57141400,-0.04879014624772082,27.581999842325846,25.71285711015974
2021-03-19,24.31999969482422,24.56999969482422,23.389999389648438,24.010000228881836,57915900,0.014178488702180525,27.32433319091797,25.651428495134628
2021-03-22,24.219999313354492,24.920000076293945,23.860000610351562,24.889999389648438,46208100,-0.004111857842292954,26.996666526794435,25.292857033865793
2021-03-23,23.260000228881836,24.104999542236328,23.100000381469727,24.0,50169700,-0.0396366272373645,26.57033322652181,24.76999991280692
2021-03-24,21.8799991607666,23.485000610351562,21.75,23.299999237060547,69271900,-0.059329366059149624,26.02733325958252,24.068571090698242
2021-03-25,22.579999923706055,22.799999237060547,21.049999237060547,21.200000762939453,74592600,0.031992723482121344,25.58999989827474,23.635713849748885
2021-03-26,22.579999923706055,23.049999237060547,21.760000228881836,22.6299991607666,57916400,0.0,25.238999875386558,23.259999683925084
2021-03-29,21.729999542236328,22.5,21.389999389648438,22.479999542236328,57647400,-0.03764394970512541,24.899666531880698,22.93857111249651
2021-03-30,22.040000915527344,22.09000015258789,20.860000610351562,21.360000610351562,52039700,0.014266055214979145,24.706333223978678,22.612857001168386
2021-03-31,23.290000915527344,23.850000381469727,22.3799991607666,22.5,61458500,0.056715061164964276,24.579999923706055,22.48000008719308
2021-04-01,23.06999969482422,23.950000762939453,22.729999542236328,23.950000762939453,51788800,-0.009446166253967436,24.5099999109904,22.452857153756277
2021-04-05,23.440000534057617,24.450000762939453,23.34000015258789,23.780000686645508,65374300,0.016038181366617277,24.324666595458986,22.67571449279785
2021-04-06,23.270000457763672,23.610000610351562,22.829999923706055,23.549999237060547,41933500,-0.007252562816581043,24.166999944051106,22.774285997663224
2021-04-07,22.899999618530273,23.549999237060547,22.809999465942383,23.0,32766200,-0.015900336568749562,24.038666598002116,22.82000023978097
2021-04-08,23.40999984741211,23.600000381469727,22.739999771118164,23.200000762939453,35905500,0.02227075272390633,23.93933327992757,23.060000283377512
2021-04-09,24.040000915527344,24.350000381469727,23.3700008392334,23.459999084472656,54082700,0.026911622051329465,23.942000007629396,23.345714569091797
2021-04-12,23.34000015258789,24.549999237060547,22.729999542236328,24.520000457763672,68620800,-0.029118167066596312,23.923333358764648,23.352857317243302
2021-04-13,25.420000076293945,25.659000396728516,23.1200008392334,23.190000534057617,83913500,0.08911739117856987,23.943666712443033,23.688571657453263
2021-04-14,23.700000762939453,26.200000762939453,23.649999618530273,25.350000381469727,108793800,-0.06766323006263564,23.917666753133137,23.725714547293528
2021-04-15,23.149999618530273,24.059999465942383,22.690000534057617,24.010000228881836,58849300,-0.02320679859509689,23.90300006866455,23.708571570260183
2021-04-16,22.469999313354492,23.260000228881836,22.299999237060547,22.860000610351562,46627700,-0.02937366377455486,23.82766672770182,23.647142955235072
2021-04-19,21.940000534057617,22.329999923706055,21.530000686645508,22.149999618530273,45753900,-0.023586951290286984,23.76066672007243,23.437143053327286
2021-04-20,21.780000686645508,22.549999237060547,21.239999771118164,21.959999084472656,47123100,-0.007292609093775604,23.736000061035156,23.11428587777274
2021-04-21,22.6299991607666,22.639999389648438,21.43000030517578,21.649999618530273,42641400,0.039026558646633625,23.68166669209798,23.01285716465541
2021-04-22,22.860000610351562,23.510000228881836,22.510000228881836,22.940000534057617,51346400,0.010163564211867593,23.618666712443034,22.647142955235072
2021-04-23,23.40999984741211,23.549999237060547,22.739999771118164,22.889999389648438,32052800,0.024059458546623835,23.508000055948894,22.60571425301688
2021-04-26,24.110000610351562,24.260000228881836,23.459999084472656,23.690000534057617,33667600,0.029901784173520074,23.414333407084147,22.742857251848495
2021-04-27,23.8799991607666,24.260000228881836,23.56999969482422,24.170000076293945,27678300,-0.009539670002588485,23.317333348592122,22.944285801478795
2021-04-28,23.850000381469727,24.170000076293945,23.420000076293945,23.670000076293945,22068100,-0.0012562303329625157,23.258666674296062,23.21714292253767
2021-04-29,23.3700008392334,24.139999389648438,22.809999465942383,23.8700008392334,36770100,-0.020125766648174337,23.197333399454752,23.444285801478795
2021-04-30,23.040000915527344,23.549999237060547,22.84000015258789,23.18000030517578,24717300,-0.014120663750771145,23.166000111897787,23.50285748073033
2021-05-03,22.299999237060547,23.079999923706055,22.209999084472656,23.010000228881836,33934400,-0.032118127129417195,23.098666763305665,23.4228572845459
2021-05-04,21.639999389648438,22.200000762939453,20.8700008392334,21.940000534057617,63429600,-0.02959640672611552,23.012666765848795,23.170000076293945
2021-05-05,21.149999618530273,21.940000534057617,20.969999313354492,21.809999465942383,39134700,-0.02264324329660361,22.94233341217041,22.747142791748047
2021-05-06,20.09000015258789,21.020000457763672,19.40999984741211,21.020000457763672,92201100,-0.05011817896269266,22.882666778564452,22.20571436200823
2021-05-07,19.75,20.75,19.579999923706055,20.299999237060547,63725500,-0.016923850174490607,22.788333447774253,21.62000002179827
2021-05-10,18.469999313354492,19.299999237060547,18.18000030517578,19.280000686645508,104670500,-0.06481016134913964,22.6513334274292,20.919999803815568
2021-05-11,20.209999084472656,20.299999237060547,17.05500030517578,17.200000762939453,203230500,0.09420681298347855,22.600666745503744,20.515713827950613
2021-05-12,18.889999389648438,20.0,18.510000228881836,20.0,128281500,-0.0653141887491907,22.495666694641113,20.028570992606028
2021-05-13,18.3700008392334,19.469999313354492,17.81999969482422,19.139999389648438,87811600,-0.027527716634019317,22.331666692097983,19.561428342546737
2021-05-14,20.079999923706055,20.200000762939453,18.530000686645508,18.81999969482422,79409500,0.09308650007356323,22.23200003306071,19.408571243286133
2021-05-17,20.459999084472656,20.489999771118164,19.6299991607666,19.729999542236328,50039600,0.018924261066255443,22.132666651407877,19.461428233555385
2021-05-18,21.239999771118164,21.6200008392334,20.260000228881836,20.520000457763672,59672400,0.03812320242171752,22.064999961853026,19.674285343715123
2021-05-19,20.670000076293945,21.03499984741211,19.940000534057617,20.100000381469727,45314000,-0.026836144113301486,21.990666643778482,19.988571166992188
2021-05-20,20.610000610351562,20.809999465942383,20.280000686645508,20.75,46302400,-0.0029027317716943113,21.897333335876464,20.045714242117747
2021-05-21,20.75,21.15999984741211,20.469999313354492,20.84000015258789,35372900,0.006792789204388638,21.78766663869222,20.31142861502511
2021-05-24,21.219999313354492,21.520000457763672,20.674999237060547,21.059999465942383,46596800,0.022650569318288793,21.716999944051107,20.718571254185267
2021-05-25,21.479999542236328,22.110000610351562,21.280000686645508,21.420000076293945,49890800,0.012252603077051338,21.585666592915853,20.91857119968959
2021-05-26,22.1200008392334,22.239999771118164,21.489999771118164,21.579999923706055,42958300,0.02979521930336304,21.532999928792318,21.155714307512557
2021-05-27,22.700000762939453,22.700000762939453,21.649999618530273,22.010000228881836,76230500,0.026220610384305676,21.51799996693929,21.36428587777274
2021-05-28,22.950000762939453,24.75,22.760000228881836,23.0,111846000,0.011013215488880235,21.53400001525879,21.69000026157924
2021-06-01,23.059999465942383,23.350000381469727,22.360000610351562,23.190000534057617,52695500,0.004792971649071109,21.57133331298828,22.040000098092214
2021-06-02,24.450000762939453,24.84000015258789,22.81999969482422,23.020000457763672,86473200,0.06027759450081427,21.660333315531414,22.568571635654994
2021-06-03,23.6299991607666,24.260000228881836,23.34000015258789,24.139999389648438,48164200,-0.03353789679286168,21.693666648864745,22.91285732814244
2021-06-04,24.030000686645508,24.489999771118164,23.5,23.709999084472656,42537600,0.016927699538095586,21.73266665140788,23.277143205915177
2021-06-07,24.459999084472656,24.760000228881836,23.790000915527344,24.0,49641000,0.017894231607996414,21.767666625976563,23.611428669520787
2021-06-08,24.3799991607666,25.229999542236328,23.93000030517578,24.850000381469727,53488600,-0.003270642955863323,21.776666577657064,23.85142844063895
2021-06-09,24.170000076293945,24.739999771118164,24.170000076293945,24.450000762939453,36006200,-0.008613580463554538,21.786333274841308,24.02571405683245
2021-06-10,24.139999389648438,24.389999389648438,23.440000534057617,24.0,35482900,-0.0012412365143074089,21.795999908447264,24.17999976021903
2021-06-11,24.670000076293945,24.709999084472656,24.030000686645508,24.1200008392334,33113100,0.021955289977048542,21.839333216349285,24.211428233555385
2021-06-14,25.0,25.149999618530273,24.469999313354492,24.729999542236328,51801500,0.0133765675997366,21.90466651916504,24.407142639160156
2021-06-15,24.40999984741211,25.549999237060547,24.389999389648438,25.030000686645508,46693200,-0.023600006103515647,21.974999872843423,24.461428233555385
2021-06-16,24.799999237060547,24.940000534057617,23.860000610351562,24.09000015258789,58452600,0.015977033678260533,22.080333201090493,24.509999683925084
2021-06-17,25.450000762939453,25.459999084472656,24.549999237060547,24.68000030517578,64408400,0.026209739753038308,22.2236665725708,24.662857055664062
2021-06-18,25.3700008392334,25.940000534057617,25.020000457763672,25.59000015258789,65852600,-0.0031434153755528493,22.399666595458985,24.834285736083984
2021-06-21,25.420000076293945,25.549999237060547,24.510000228881836,25.100000381469727,54805000,0.0019708015532748924,22.588666598002117,25.01714297703334
2021-06-22,25.399999618530273,25.520000457763672,24.959999084472656,25.389999389648438,46171100,-0.0007868000670198105,22.819666608174643,25.121428625924246
2021-06-23,26.270000457763672,26.350000381469727,25.34000015258789,25.459999084472656,53362200,0.034252002059035336,23.02166665395101,25.30285726274763
2021-06-24,26.530000686645508,26.709999084472656,26.170000076293945,26.489999771118164,48419400,0.009897229705033928,23.276333363850913,25.605714525495255
2021-06-25,26.780000686645508,27.010000228881836,26.2450008392334,26.579999923706055,140832700,0.009423294139824234,23.55666669209798,25.888571875435964
2021-06-28,27.3799991607666,27.5,26.860000610351562,26.979999542236328,42184600,0.022404722133569477,23.8,26.164285932268417
2021-06-29,26.6299991607666,27.440000534057617,26.440000534057617,27.3799991607666,38478900,-0.027392257961595945,24.0056666692098,26.344285692487443
2021-06-30,26.360000610351562,26.920000076293945,26.209999084472656,26.479999542236328,28957100,-0.010138886929175084,24.17633336385091,26.478571483067103
2021-07-01,24.719999313354492,26.1299991607666,24.59000015258789,26.100000381469727,55429800,-0.06221552575962541,24.311333338419598,26.381428582327707
2021-07-02,24.440000534057617,25.34000015258789,24.329999923706055,25.0,29389500,-0.011326811774853507,24.439000002543132,26.12000002179827
2021-07-06,24.68000030517578,25.200000762939453,24.469999313354492,24.600000381469727,28764500,0.009819957687141612,24.570000012715656,25.85571425301688
2021-07-07,22.889999389648438,24.260000228881836,22.719999313354492,24.229999542236328,66937300,-0.07252839924608723,24.625666681925455,25.2999997820173
2021-07-08,23.079999923706055,23.209999084472656,22.25,22.43000030517578,34612600,0.008300591486408715,24.679000027974446,24.685714176722936
2021-07-09,23.290000915527344,23.389999389648438,22.760000228881836,22.959999084472656,22492400,0.009098829831692967,24.71800003051758,24.208571570260183
2021-07-12,22.950000762939453,23.4950008392334,22.8799991607666,23.260000228881836,23457200,-0.014598546123766543,24.726333363850912,23.721428734915598
2021-07-13,22.450000762939453,22.989999771118164,22.420000076293945,22.979999542236328,24748800,-0.02178649165046731,24.709666697184243,23.39714322771345
2021-07-14,21.559999465942383,22.6200008392334,21.510000228881836,22.489999771118164,33796200,-0.03964370898669578,24.659666697184246,22.985714503696986
2021-07-15,21.469999313354492,22.05500030517578,21.010000228881836,21.719999313354492,31871000,-0.0041744042123035285,24.560333315531413,22.527142933436803
2021-07-16,21.3700008392334,21.709999084472656,21.239999771118164,21.600000381469727,19503100,-0.004657590932427014,24.48500003814697,22.310000283377512
2021-07-19,21.540000915527344,21.690000534057617,20.549999237060547,20.969999313354492,30314400,0.007955080468777576,24.40200004577637,22.09000042506627
2021-07-20,22.18000030517578,22.350000381469727,21.219999313354492,21.6299991607666,22954000,0.02971213381829929,24.326000086466472,21.931428909301758
2021-07-21,22.520000457763672,22.68000030517578,22.1200008392334,22.270000457763672,20437300,0.015329132006754342,24.264000129699706,21.870000294276647
2021-07-22,22.06999969482422,22.670000076293945,21.8799991607666,22.549999237060547,17468900,-0.019982271482783975,24.19400011698405,21.81571442740304
2021-07-23,21.809999465942383,22.079999923706055,21.510000228881836,22.010000228881836,17653300,-0.011780708313412935,24.116333452860513,21.851428713117325
2021-07-26,22.1299991607666,22.299999237060547,21.479999542236328,21.799999237060547,16267900,0.014672155096744355,24.03166675567627,21.94571440560477
2021-07-27,21.68000030517578,22.110000610351562,21.09000015258789,21.959999084472656,23078700,-0.02033433676710683,23.92100009918213,21.99000004359654
2021-07-28,22.559999465942383,22.614999771118164,21.690000534057617,21.75,25073600,0.04059036662266635,23.859333419799803,22.13571412222726
2021-07-29,22.18000030517578,22.850000381469727,22.139999389648438,22.780000686645508,19219100,-0.01684393482988622,23.772000122070313,22.13571412222726
